Frame,Word,Start Time (s),End Time (s),Assigned_Phoneme,starting_frame,end_frame,Frame_Range,Phonemes,Emotion,Character,Mode,Body Posture,Intensity,Background,Head_Direction,Eye_Direction,Head_Tilt,Zoom_Level,Blink,media
918,the,30.5,30.64,AH0,914,919,915-919,"['DH', 'AH0']",angry,character1,big_center,cross_hands,False,green,M,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
918,syllabus,30.64,30.92,S,918,928,919-928,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
919,syllabus,30.64,30.92,IH1,918,928,919-928,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
919,the,30.5,30.64,AH0,914,919,915-919,"['DH', 'AH0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
920,syllabus,30.64,30.92,IH1,918,928,919-928,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
921,syllabus,30.64,30.92,IH1,918,928,919-928,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
922,syllabus,30.64,30.92,L,918,928,919-928,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
923,syllabus,30.64,30.92,AH0,918,928,919-928,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
924,syllabus,30.64,30.92,AH0,918,928,919-928,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
925,syllabus,30.64,30.92,B,918,928,919-928,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
926,syllabus,30.64,30.92,AH0,918,928,919-928,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
927,syllabus,30.64,30.92,AH0,918,928,919-928,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
928,syllabus,30.64,30.92,S,918,928,919-928,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
929,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
930,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
931,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
932,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
933,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
934,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
935,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
936,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
937,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
938,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
939,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
940,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
941,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
942,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
943,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
944,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
945,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
946,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
947,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
948,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
949,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
950,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
951,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
952,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
953,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
954,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
955,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
956,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
957,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
958,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
959,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
960,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
961,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
962,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
963,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
964,syllabus,30.64,30.92,B,918,928,,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'S']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
965,Whoa!,32.16,32.4,W,965,972,965-972,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
966,Whoa!,32.16,32.4,W,965,972,965-972,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
967,Whoa!,32.16,32.4,OW1,965,972,965-972,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
968,Whoa!,32.16,32.4,OW1,965,972,965-972,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
969,Whoa!,32.16,32.4,OW1,965,972,965-972,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
970,Whoa!,32.16,32.4,OW1,965,972,965-972,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
971,Whoa!,32.16,32.4,OW1,965,972,965-972,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
972,Whoa!,32.16,32.4,OW1,965,972,965-972,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
973,Whoa!,32.16,32.4,B,965,972,,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
974,Whoa!,32.16,32.4,B,965,972,,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
975,Whoa!,32.16,32.4,B,965,972,,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
976,Whoa!,32.16,32.4,B,965,972,,"['W', 'OW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
977,Something,32.56,33.84,S,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
978,Something,32.56,33.84,S,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
979,Something,32.56,33.84,S,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
980,Something,32.56,33.84,S,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
981,Something,32.56,33.84,S,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
982,Something,32.56,33.84,S,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
983,Something,32.56,33.84,AH1,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
984,Something,32.56,33.84,AH1,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
985,Something,32.56,33.84,AH1,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
986,Something,32.56,33.84,AH1,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
987,Something,32.56,33.84,AH1,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
988,Something,32.56,33.84,AH1,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
989,Something,32.56,33.84,AH1,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
990,Something,32.56,33.84,M,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
991,Something,32.56,33.84,M,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
992,Something,32.56,33.84,M,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
993,Something,32.56,33.84,M,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
994,Something,32.56,33.84,M,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
995,Something,32.56,33.84,M,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
996,Something,32.56,33.84,TH,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
997,Something,32.56,33.84,TH,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
998,Something,32.56,33.84,TH,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
999,Something,32.56,33.84,TH,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1000,Something,32.56,33.84,TH,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1001,Something,32.56,33.84,TH,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1002,Something,32.56,33.84,IH0,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1003,Something,32.56,33.84,IH0,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1004,Something,32.56,33.84,IH0,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1005,Something,32.56,33.84,IH0,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1006,Something,32.56,33.84,IH0,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1007,Something,32.56,33.84,IH0,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1008,Something,32.56,33.84,IH0,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1009,Something,32.56,33.84,IH0,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1010,Something,32.56,33.84,NG,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1011,Something,32.56,33.84,NG,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1012,Something,32.56,33.84,NG,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1013,Something,32.56,33.84,NG,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1014,actually,33.84,34.36,AE1,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1014,Something,32.56,33.84,NG,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1015,Something,32.56,33.84,NG,977,1015,977-1015,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1015,actually,33.84,34.36,AE1,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1016,actually,33.84,34.36,AE1,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1017,actually,33.84,34.36,K,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1018,actually,33.84,34.36,CH,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1019,actually,33.84,34.36,CH,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
1020,actually,33.84,34.36,AH0,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
1021,actually,33.84,34.36,AH0,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
1022,actually,33.84,34.36,AH0,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
1023,actually,33.84,34.36,W,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
1024,actually,33.84,34.36,AH0,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1025,actually,33.84,34.36,AH0,1014,1031,1015-1031,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
